VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1997,1997,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,01854,291749,,3.8,5,19.9,4.5,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco anos, para comparacion internacional: Venezuela 1995-1997. Caracas: Instituto Nacional de Nutricion, 1998 (and additional analysis).",2785.99
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1998,1998,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02020,299531,,4.4,4.9,19.2,4.6,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco años, para comparacion internacional. Venezuela 1990-1998. Caracas: Instituto Nacional de Nutricion, 1999 (and additional analysis).",2797.808
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),1999,1999,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02149,377496,,4,5.2,18.3,4.1,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco anos, para comparacion internacional. Venezuela 1990-1999. Caracas: Instituto Nacional de Nutricion, 2000 (and additional analysis).",2812.463
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2000,2000,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02247,321257,,3.9,5.3,17.4,3.9,Converted estimates,Oficina SISVAN.,"Evaluacion antropometrica nutricional de los menores de cinco años, para comparacion internacional. Venezuela 2000. Caracas: Instituto Nacional de Nutrition, 2001(and additional analysis).",2823.412
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2001,2001,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,4.4,5.4,17.3,4,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2840.423
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2002,2002,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,4.8,5.4,17.6,4.2,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2854.144
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2003,2003,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,5.2,5.3,17.7,4.6,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2864.68
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2004,2004,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,5.2,5.2,17.1,4.5,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2874.753
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2005,2005,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,4.8,5.5,16.2,4.1,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2886.49
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2006,2006,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,4.8,6.1,16.2,3.9,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2906.309
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2007,2007,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03024,242775,,5,6.1,15.6,3.7,Converted estimates,Instituto Nacional de Nutrición.,"Sistema de vigilancia alimentaria y nutricional Venezuela 2007. Caracas, Venezuela: Instituto Nacional de Nutrición, 2009 (y análisis adicional).",2921.021
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2008,2008,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,4.5,6.3,14.6,3.2,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2932.204
VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),2009,2009,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03128,,,4.1,6.4,13.4,2.9,Converted estimates,"Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, Instituto Nacional de Nutrición (INN).","Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).",2941.185
VNM,VIET NAM,1987-89,1988,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,00349,7044,,11.1,,61.3,40.7,Converted estimates,Ministry of Health.,"Report on re-analyzed data collected by the General Nutrition Survey 1987-89. Department of Planning. Hanoi, Viet Nam, 1991 (and additional analysis).",9040.48
VNM,VIET NAM,1992-93,1993,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,01591,2833,1.3,6.7,2.8,61.4,36.9,,General Statistical Office,"Viet Nam living standards survey 1992-93 (VNLSS). Washington, D.C.: The World Bank, 1998 (and additional analysis).",9409.281
VNM,VIET NAM,1994,1994,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,01443,37764,,13.5,,52.5,40.6,Converted estimates,"Bloem MW, Gorstein J.","Viet Nam: Xerophthalmia free; 1994 national Vitamin A deficiency and protein-energy malnutrition prevalence survey. Consultancy report 5-17 March 1995. National Institute of Nutrition. Hanoi, Viet Nam, 1995 (and additional analysis).",9363.981
VNM,VIET NAM,1998,1998,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,01897,12919,,11.9,1.4,42.1,35.8,Converted estimates,"Dibley MJ, Khoi HH, Khan NC, Tam NC, Tuyen LD, Do TT, Mai LB.","National protein energy malnutrition survey, Viet Nam 1998. National Institute of Nutrition, Hanoi, Viet Nam and Centre for Clinical Epidemiology & Biostatistics, Newcastle, Australia, 1999 (and additional analysis).",8106.876
VNM,VIET NAM,1999,1999,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1540,2.8,11,1.8,43.7,31.1,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",7619.841
VNM,VIET NAM,2000,2000,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02780,3041,1,6.1,2.5,43.4,26.7,,UNICEF Viet Nam.,"Multiple indicator cluster survey Viet Nam, 2000. New York: UNICEF, 2004. Standard tables http://www.childinfo.org/MICS2/newreports/vietnam/vietnam.htm (and additional analysis).",7244.527
VNM,VIET NAM,2002,2002,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1529,2.4,8.9,2.6,37.5,23.4,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6553.569
VNM,VIET NAM,2003,2003,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1457,2.8,10.9,2.2,35.4,24.6,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6587.677
VNM,VIET NAM,2004,2004,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1500,2.8,11.3,2.7,33.7,23.8,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6691.533
VNM,VIET NAM,2005,2005,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1493,2.8,10.7,2.6,33.2,22.7,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6760.019
VNM,VIET NAM,2006,2006,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1531,2.5,9.9,3.1,31.8,22.1,Surveilance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",6988.751
VNM,VIET NAM,2007,2007,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1507,2.4,10.1,2.9,32.2,22.6,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",7108.596
VNM,VIET NAM,2008,2008,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,02951,1484,2.5,9.7,3,30.5,20.2,Surveillance data - weighted,Tuyen le D.,"Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).",7149.052
VNM,VIET NAM,2009-10,2010,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,03169,94256,3.8,7.1,,29.3,17.5,,"Ministry of Health, National Institute of Nutrition.","General nutrition survey 2009-2010. Hanoi, Viet Nam: Medical Publishing House, 2010.",7277.421
VNM,VIET NAM,2010-11,2011,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,03133,3604,1.5,4.4,4.6,23.3,12,,General Statistical Office (GSO).,"Viet Nam multiple indicator cluster survey 2011 (MICS), final report. Ha Noi, Viet Nam, 2011 (and additional analysis).",7418.376
VNM,VIET NAM,2013,2013,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,03256,99421,1.6,6.6,4.6,25.9,15.3,Surveillance data (updated report 13/5/2014),"Viet Nam National Institute of Nutrition, UNICEF, Alive & Thrive.","Nutrition surveillance profiles 2013. Hanoi, Viet Nam, 2014.",7629.968
VNM,VIET NAM,2014,2014,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,03321,98424,4.8,6.8,3.5,24.9,14.5,Surveillance data (updated report 11/1/2014),"Viet Nam National Institute of Nutrition, UNICEF, Alive & Thrive.","Nutrition surveillance profiles 2014. Hanoi, Viet Nam, 2016.",7705.15
VNM,VIET NAM,2015,2015,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,03322,98447,1.4,6.4,5.3,24.6,14.1,,Viet Nam National Institute of Nutrition,"Nutrition surveillance profiles 2015. Hanoi, Viet Nam, 2017.",7752.861
PSE,WEST BANK AND GAZA,1996,1996,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,Not Classified,Lower Middle Income,Middle East & North Africa,,,01795,4451,,3.6,4,10.6,3.6,Converted estimates,Palestinian Central Bureau of Statistics,"The health survey in the West Bank and Gaza Strip: main findings (MICS). Palestinian Central Bureau of Statistics. Ramallah, Palestine, 1996 (and additional analysis).",545.313
PSE,WEST BANK AND GAZA,2002,2002,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,Not Classified,Lower Middle Income,Middle East & North Africa,,,02969,936,,9.4,,16.1,,Converted estimates,"Al Quds University, Johns Hopkins University and Global Marketing Consulting Group (Ramallah).",Rapid nutritional assessment for West Bank and Gaza Strip. Executive summary. Accessed 05.01.10 http://anahri.alquds.edu/index_files/PNACR368.pdf.,578.268
PSE,WEST BANK AND GAZA,2006-07,2007,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,Not Classified,Lower Middle Income,Middle East & North Africa,,,02914,9363,0.7,1.8,11.4,11.8,2.2,,Palestinian Central Bureau of Statistics.,"Palestinian family health survey, 2006: Final report. Ramallah, Palestine, 2007 (additional analysis conducted by PAPFAM).",586.105
PSE,WEST BANK AND GAZA,2010,2010,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,Not Classified,Lower Middle Income,Middle East & North Africa,,,03220,9158,1,3.3,5.3,10.9,3.7,(pending reanalysis),Palestinian Central Bureau of Statistics.,"Final report of the Palestinian family survey 2010 (MICS). Ramallah, State of Palestine: Palestinian Central Bureau of Statistics, 2013.",627.864
